,text_raw,text_clean
1392,"Looking up at the stone towers of Saint-Sulpice, Silas fought that familiar undertow... that force that often dragged his mind back in time, locking him once again in the prison that had been his world as a young man.",look up at the stone tower of saint sulpice silas fight that familiar undertow that force that often drag his mind back in time lock him once again in the prison that have be his world a a young man
1393,"The memories of purgatory came as they always did, like a tempest to his senses... the reek of rotting cabbage, the stench of death, human urine and feces.",the memory of purgatory come a they always do like a tempest to his sense the reek of rot cabbage the stench of death human urine and feces
1394,The cries of hopelessness against the howling wind of the Pyrenees and the soft sobs of forgotten men.,the cry of hopelessness against the howl wind of the pyrenees and the soft sob of forget man
1395,"Andorra, he thought, feeling his muscles tighten.",andorra he think feel his muscle tighten
1396,"Incredibly, it was in that barren and forsaken suzerain between Spain and France, shivering in his stone cell, wanting only to die, that Silas had been saved.",incredibly it be in that barren and forsake suzerain between spain and france shiver in his stone cell want only to die that silas have be save
1397,He had not realized it at the time.,he have not realize it at the time
1398,The light came long after the thunder.,the light come long after the thunder
1399,"His name was not Silas then, although he didn't recall the name his parents had given him.",his name be not silas then although he do not recall the name his parent have give him
1400,He had left home when he was seven.,he have leave home when he be seven
1401,"His drunken father, a burly dockworker, enraged by the arrival of an albino son, beat his mother regularly, blaming her for the boy's embarrassing condition.",his drunken father a burly dockworker enrage by the arrival of a albino son beat his mother regularly blame her for the boy s embarrass condition
1402,"When the boy tried to defend her, he too was badly beaten.",when the boy try to defend her he too be badly beat
1403,"One night, there was a horrific fight, and his mother never got up.",one night there be a horrific fight and his mother never get up
1404,The boy stood over his lifeless mother and felt an unbearable up-welling of guilt for permitting it to happen.,the boy stand over his lifeless mother and feel a unbearable up well of guilt for permit it to happen
1405,This is my fault!,this be my fault
1406,"As if some kind of demon were controlling his body, the boy walked to the kitchen and grasped a butcher knife.",a if some kind of demon be control his body the boy walk to the kitchen and grasp a butcher knife
1407,"Hypnotically, he moved to the bedroom where his father lay on the bed in a drunken stupor.",hypnotically he move to the bedroom where his father lie on the bed in a drunken stupor
1408,"Without a word, the boy stabbed him in the back.",without a word the boy stab him in the back
1409,"His father cried out in pain and tried to roll over, but his son stabbed him again, over and over until the apartment fell quiet.",his father cry out in pain and try to roll over but his son stab him again over and over until the apartment fall quiet
1410,The boy fled home but found the streets of Marseilles equally unfriendly.,the boy flee home but find the street of marseilles equally unfriendly
1411,"His strange appearance made him an outcast among the other young runaways, and he was forced to live alone in the basement of a dilapidated factory, eating stolen fruit and raw fish from the dock.",his strange appearance make him a outcast among the other young runaway and he be force to live alone in the basement of a dilapidated factory eat steal fruit and raw fish from the dock
1412,"His only companions were tattered magazines he found in the trash, and he taught himself to read them.",his only companion be tatter magazine he find in the trash and he teach himself to read them
1413,"Over time, he grew strong.",over time he grow strong
1414,"When he was twelve, another driftera girl twice his agemocked him on the streets and attempted to steal his food.",when he be twelve another driftera girl twice his agemocked him on the street and attempt to steal his food
1415,The girl found herself pummeled to within inches of her life.,the girl find herself pummeled to within inch of her life
1416,"When the authorities pulled the boy off her, they gave him an ultimatumleave Marseilles or go to juvenile prison.",when the authority pull the boy off her they give him a ultimatumleave marseilles or go to juvenile prison
1417,The boy moved down the coast to Toulon.,the boy move down the coast to toulon
1418,"Over time, the looks of pity on the streets turned to looks of fear.",over time the look of pity on the street turn to look of fear
1419,The boy had grown to a powerful young man.,the boy have grow to a powerful young man
1420,"When people passed by, he could hear them whispering to one another.",when people pass by he can hear them whisper to one another
1421,"A ghost, they would say, their eyes wide with fright as they stared at his white skin.",a ghost they would say their eye wide with fright a they stare at his white skin
1422,A ghost with the eyes of a devil!,a ghost with the eye of a devil
1423,And he felt like a ghost... transparent... floating from seaport to seaport.,and he feel like a ghost transparent float from seaport to seaport
1424,People seemed to look right through him.,people seem to look right through him
1425,"At eighteen, in a port town, while attempting to steal a case of cured ham from a cargo ship, he was caught by a pair of crewmen.",at eighteen in a port town while attempt to steal a case of cure ham from a cargo ship he be catch by a pair of crewman
